18 2 0 | Il.1.453:6/8-Il.1.455:7/8 Il.16.236:5/7-Il.16.238:7/8 | κλύω εὔχομαι τιμάω μέν ἐγώ μέγας δέ ἴπτομαι λαός Ἀχαιός ἠδέ ἔτι καί νῦν ἐγώ ὅδε ἐπικραίνω ἔλδωρ
18 2 0 | Il.11.16:5/7-Il.11.19:5/6 Il.16.130:5/7-Il.16.133:5/6 | νῶροψ χαλκός κνημίς μέν πρῶτος περί κνήμη τίθημι καλός ἀργύρεος ἐπισφύρια ἀραρίσκω δεύτερος αὖ θώραξ περί στῆθος δύω
18 2 0 | Il.11.285:0/7-Il.11.287:4/7 Il.15.485:0/7-Il.15.487:4/7 | Τρώς τε καί Λύκιοι κέλομαι μακρός αὔω Τρώς καί Λύκιοι καί Δάρδανος ἀγχιμαχητής ἀνήρ εἰμί φίλος μιμνήσκω δέ
18 2 0 | Il.13.671:0/9-Il.13.672:8/9 Il.16.606:0/9-Il.16.607:8/9 | ὁ βάλλω ὑπό γναθμός καί οὖς ὦκα δέ θυμός οἴχομαι ἀπό μέλος στυγερός δέ ἄρα μιν σκότος αἱρέω
18 2 0 | Il.22.182:3/6-Il.22.184:6/7 Il.8.38:3/6-Il.8.40:6/7 | πρόσφημι νεφεληγερέτα Ζεύς θαρσέω Τριτογένεια φίλος τέκος οὐ νῦν τις θυμός πρόφρων μυθέομαι ἐθέλω δέ σύ ἤπιος εἰμί
18 2 0 | Il.23.706:0/8-Il.23.708:3/8 Il.23.752:0/8-Il.23.754:3/8 | ἵστημι δέ ὀρθός καί μῦθος ἐν Ἀργεῖος εἶπον ὄρνυμι ὅς καί οὗτος ἆθλος πειράω ὡς φημί ὄρνυμι δέ
18 2 0 | Il.4.196:0/7-Il.4.198:1/9 Il.4.206:0/7-Il.4.208:1/9 | ὅς τις ὀιστεύω βάλλω τόξον εὖ οἶδα Τρώς ἤ Λύκιοι ὁ μέν κλέος ἐγώ δέ πένθος ὡς φημί
18 2 0 | Il.8.404:0/7-Il.8.406:4/8 Il.8.418:0/7-Il.8.420:4/8 | οὐ δέ ἄν εἰς δέκατος περιτέλλομαι ἐνιαυτός ἕλκος ἀπαλθαίνομαι ὅς ἄν μάρπτω κεραυνός ὄφρα οἶδα γλαυκῶπις ὅτι ἄν
17 2 0 | Il.1.459:3/7-Il.1.461:5/6 Il.2.422:3/7-Il.2.424:5/6 | καί σφάζω καί δέρω μηρός τε ἐκτέμνω κατά τε κνῖσα καλύπτω δίπτυχος ποιέω ἐπί αὐτός δέ ὠμοθετέω
17 2 0 | Il.11.550:0/9-Il.11.552:1/8 Il.17.659:0/9-Il.17.661:1/8 | ὅς τε μιν οὐ ἐάω βοῦς ἐκ πῖαρ αἱρέω πάννυχος ἐγρήσσω ὁ δέ κρέας ἐρατίζω ἰθύω ἀλλά
