Line, Text, Length, Word, Foot, Half-line
43,"με",short,3,2,hemi1,
43,"νος,",long,3,3,hemi1,
43,"τοῦ",long,4,3,hemi2,
43,"δ’ἔ",long,5,4,hemi2,
43,"κλυ",short,5,4,hemi2,
43,"ε",short,5,4,hemi2,
43,"Φοῖ",long,6,5,hemi2,
43,"βος",short,6,5,hemi2,
43,"Ἀ",short,7,5,hemi2,
43,"πόλ",long,7,6,hemi2,
43,"λων,",long,7,6,hemi2,
44,"βῆ",long,1,1,hemi1,
44,"δὲ",short,2,1,hemi1,
44,"κατ’",short,3,1,hemi1,
44,"Οὐ",long,4,2,hemi1,
44,"λύμ",long,4,2,hemi1,
44,"ποι",long,4,3,hemi1,
44,"ο",short,4,3,hemi1,
44,"κα",short,5,3,hemi2,
44,"ρή",long,5,4,hemi2,
44,"νων",long,5,4,hemi2,
44,"χω",long,6,5,hemi2,
44,"ό",short,6,5,hemi2,
44,"με",short,6,5,hemi2,
44,"νος",long,6,6,hemi2,
44,"κῆρ,",long,7,6,hemi2,
45,"τόξ’",long,1,1,hemi1,
45,"ὤ",long,2,1,hemi1,
45,"μοι",long,2,2,hemi1,
45,"σιν",short,2,2,hemi1,
45,"ἔ",short,3,2,hemi1,
45,"χων",long,3,3,hemi1,
45,"ἀμ",long,4,3,hemi2,
45,"φη",long,4,4,hemi2,
45,"ρε",short,4,4,hemi2,
45,"φέ",short,4,4,hemi2,
45,"α",long,4,5,hemi2,
45,"τε",short,5,5,hemi2,
45,"φα",short,6,5,hemi2,
45,"ρέ",long,6,6,hemi2,
45,"τρην·",long,6,6,hemi2,
46,"ἔ",long,1,1,hemi1,
46,"κλαγ",long,1,1,hemi1,
46,"ξαν",long,1,2,hemi1,
46,"δ’ἄρ’",short,2,2,hemi1,
46,"ὀ",short,3,2,hemi1,
46,"ϊ",long,3,3,hemi1,
46,"στοὶ",short,3,3,hemi1,
46,"ἐπ’",short,4,3,hemi2,
46,"ὤ",long,5,4,hemi2,
46,"μων",long,5,4,hemi2,
46,"χω",long,6,5,hemi2,
46,"ο",short,6,5,hemi2,
46,"μέ",short,6,5,hemi2,
46,"νοι",long,6,6,hemi2,
46,"ο,",long,6,6,hemi2,
47,"αὐ",long,1,1,hemi1,
47,"τοῦ",long,1,1,hemi1,
47,"κι",long,2,2,hemi1,
47,"νη",long,2,2,hemi1,
47,"θέν",long,2,3,hemi1,
47,"τος·",short,2,3,hemi1,
47,"ὃ",short,3,3,hemi2,
47,"δ’ἤ",long,4,4,hemi2,
47,"ϊ",short,4,4,hemi2,
47,"ε",short,4,4,hemi2,
47,"νυ",long,5,5,hemi2,
47,"κτὶ",short,5,5,hemi2,
47,"ἐ",short,6,5,hemi2,
47,"οι",long,6,6,hemi2,
47,"κώς.",long,6,6,hemi2,
48,"ἕ",long,1,1,hemi1,
48,"ζετ’",short,1,1,hemi1,
48,"ἔ",short,2,1,hemi1,
48,"πειτ’",long,2,2,hemi1,
48,"ἀ",short,3,2,hemi1,
48,"πά",short,3,2,hemi1,
48,"νευ",long,3,3,hemi1,
48,"θε",short,3,3,hemi1,
48,"νε",short,4,3,hemi2,
48,"ῶν,",long,4,4,hemi2,
48,"με",short,5,4,hemi2,
48,"τὰ",short,5,4,hemi2,
48,"δ’ἰ",long,6,5,hemi2,
48,"ὸν",short,6,5,hemi2,
48,"ἕ",short,7,5,hemi2,
48,"η",long,7,6,hemi2,
48,"κε·",long,7,6,hemi2,
49,"δει",long,1,1,hemi1,
49,"νὴ",long,1,1,hemi1,
49,"δὲ",long,2,2,hemi1,
49,"κλαγ",long,3,2,hemi1,
49,"γὴ",long,3,3,hemi1,
49,"γέ",short,4,3,hemi2,
49,"νετ’",short,4,3,hemi2,
49,"ἀρ",long,5,4,hemi2,
49,"γυ",short,5,4,hemi2,
49,"ρέ",short,5,4,hemi2,
49,"οι",long,5,5,hemi2,
49,"ο",short,5,5,hemi2,
49,"βι",short,6,5,hemi2,
49,"οῖ",long,6,6,hemi2,
49,"ο·",long,6,6,hemi2,
50,"οὐ",long,1,1,hemi1,
50,"ρῆ",long,1,1,hemi1,
50,"ας",long,1,2,hemi1,
50,"μὲν",long,2,2,hemi1,
50,"πρῶ",long,3,3,hemi1,
50,"τον",short,3,3,hemi1,
50,"ἐ",short,4,3,hemi2,
50,"πῴ",long,4,4,hemi2,
50,"χε",short,4,4,hemi2,
50,"το",short,4,4,hemi2,
50,"καὶ",long,5,5,hemi2,
50,"κύ",short,6,5,hemi2,
50,"νας",short,6,5,hemi2,
50,"ἀρ",long,7,6,hemi2,
50,"γούς,",long,7,6,hemi2,
51,"αὐ",long,1,1,hemi1,
51,"τὰρ",short,1,1,hemi1,
51,"ἔ",short,2,1,hemi1,
51,"πειτ’",long,2,2,hemi1,
51,"αὐ",long,3,2,hemi1,
51,"τοῖ",long,3,3,hemi1,
51,"σι",short,3,3,hemi1,
51,"βέ",short,4,3,hemi2,
51,"λος",long,4,4,hemi2,
51,"ἐ",short,5,4,hemi2,
51,"χε",short,5,4,hemi2,
51,"πευ",long,5,5,hemi2,
51,"κὲς",short,5,5,hemi2,
51,"ἐ",short,6,5,hemi2,
51,"φι",long,6,6,hemi2,
51,"εὶς",long,6,6,hemi2,
52,"βάλλ’·",long,1,1,hemi1,
52,"αἰ",long,2,1,hemi1,
52,"εὶ",long,2,2,hemi1,
52,"δὲ",short,3,2,hemi1,
52,"πυ",short,4,2,hemi1,
52,"ραὶ",long,4,3,hemi1,
52,"νε",short,5,3,hemi2,
52,"κύ",short,5,3,hemi2,
52,"ων",long,5,4,hemi2,
52,"καί",long,6,4,hemi2,
52,"ον",long,6,5,hemi2,
52,"το",short,6,5,hemi2,
52,"θα",short,7,5,hemi2,
52,"μει",long,7,6,hemi2,
52,"αί.",long,7,6,hemi2,
53,"ἐν",long,1,1,hemi1,
53,"νῆ",long,1,1,hemi1,
53,"μαρ",long,1,2,hemi1,
53,"μὲν",short,2,2,hemi1,
53,"ἀ",short,3,2,hemi1,
53,"νὰ",long,3,3,hemi1,
53,"στρα",short,4,3,hemi1,
53,"τὸν",short,4,3,hemi1,
53,"ᾤ",long,5,4,hemi2,
53,"χε",short,5,4,hemi2,
53,"το",short,5,4,hemi2,
53,"κῆ",long,6,5,hemi2,
53,"λα",short,6,5,hemi2,
53,"θε",short,7,5,hemi2,
53,"οῖ",long,7,6,hemi2,
53,"ο,",long,7,6,hemi2,
54,"τῇ",long,1,1,hemi1,
54,"δε",short,2,1,hemi1,
54,"κά",short,2,1,hemi1,
54,"τῃ",long,2,2,hemi1,
54,"δ’ἀ",short,3,2,hemi1,
54,"γο",short,3,2,hemi1,
54,"ρὴν",long,3,3,hemi1,
54,"δὲ",short,4,3,hemi1,
54,"κα",short,5,3,hemi2,
54,"λέσ",long,5,4,hemi2,
54,"σα",short,5,4,hemi2,
54,"το",short,5,4,hemi2,
54,"λα",long,6,5,hemi2,
54,"ὸν",short,6,5,hemi2,
54,"Ἀ",short,7,5,hemi2,
54,"χιλ",long,7,6,hemi2,
54,"λεύς·",long,7,6,hemi2,
55,"τῷ",long,1,1,hemi1,
55,"γὰρ",short,2,1,hemi1,
55,"ἐ",short,3,1,hemi1,
55,"πὶ",long,3,2,hemi1,
55,"φρε",short,4,2,hemi1,
55,"σὶ",short,4,2,hemi1,
55,"θῆ",long,5,3,hemi1,
55,"κε",short,5,3,hemi1,
55,"θε",short,6,3,hemi2,
55,"ὰ",long,6,4,hemi2,
55,"λευ",long,7,4,hemi2,
55,"κώ",long,7,5,hemi2,
55,"λε",short,7,5,hemi2,
55,"νος",short,7,5,hemi2,
55,"Ἥ",long,8,6,hemi2,
55,"ρη·",long,8,6,hemi2,
56,"κή",long,1,1,hemi1,
56,"δε",short,1,1,hemi1,
56,"το",short,1,1,hemi1,
56,"γὰρ",long,2,2,hemi1,
56,"Δα",short,3,2,hemi1,
56,"να",short,3,2,hemi1,
56,"ῶν,",long,3,3,hemi1,
56,"ὅ",short,4,3,hemi2,
56,"τι",short,4,3,hemi2,
56,"ῥα",long,5,4,hemi2,
56,"θνή",long,6,4,hemi2,
56,"σκον",long,6,5,hemi2,
56,"τας",short,6,5,hemi2,
56,"ὁ",short,7,5,hemi2,
56,"ρᾶ",long,7,6,hemi2,
56,"το.",long,7,6,hemi2,
57,"οἳ",long,1,1,hemi1,
57,"δ’ἐ",short,2,1,hemi1,
57,"πεὶ",short,2,1,hemi1,
57,"οὖν",long,3,2,hemi1,
57,"ἤ",long,4,2,hemi1,
57,"γερ",long,4,3,hemi1,
57,"θεν",short,4,3,hemi1,
57,"ὁ",short,5,3,hemi2,
57,"μη",long,5,4,hemi2,
57,"γε",short,5,4,hemi2,
57,"ρέ",short,5,4,hemi2,
57,"ες",long,5,5,hemi2,
57,"τε",short,6,5,hemi2,
57,"γέ",short,7,5,hemi2,
57,"νον",long,7,6,hemi2,
57,"το,",long,7,6,hemi2,
58,"τοῖ",long,1,1,hemi1,
58,"σι",short,1,1,hemi1,
58,"δ’ἀ",short,2,1,hemi1,
58,"νι",long,2,2,hemi1,
58,"στά",short,2,2,hemi1,
58,"με",short,2,2,hemi1,
58,"νος",long,2,3,hemi1,
58,"με",short,3,3,hemi1,
58,"τέ",short,3,3,hemi1,
58,"φη",long,3,4,hemi1,
58,"πό",short,4,4,hemi2,
58,"δας",short,4,4,hemi2,
58,"ὠ",long,5,5,hemi2,
58,"κὺς",short,5,5,hemi2,
58,"Ἀ",short,6,5,hemi2,
58,"χιλ",long,6,6,hemi2,
58,"λεύς·",long,6,6,hemi2,
59,"Ἀ",long,1,1,hemi1,Achilles
59,"τρε",short,1,1,hemi1,Achilles
59,"ΐ",short,1,1,hemi1,Achilles
59,"δη",long,1,2,hemi1,Achilles
59,"νῦν",long,2,2,hemi1,Achilles
59,"ἄμ",long,3,3,hemi1,Achilles
59,"με",short,3,3,hemi1,Achilles
59,"πα",short,4,3,hemi2,Achilles
59,"λιμ",long,4,4,hemi2,Achilles
59,"πλαγχ",long,4,4,hemi2,Achilles
59,"θέν",long,4,5,hemi2,Achilles
59,"τας",short,4,5,hemi2,Achilles
59,"ὀ",short,5,5,hemi2,Achilles
59,"ΐ",long,5,6,hemi2,Achilles
59,"ω",long,5,6,hemi2,Achilles
60,"ἂψ",long,1,1,hemi1,Achilles
60,"ἀ",short,2,1,hemi1,Achilles
60,"πο",short,2,1,hemi1,Achilles
60,"νο",long,2,2,hemi1,Achilles
60,"στή",long,2,2,hemi1,Achilles
60,"σειν,",long,2,3,hemi1,Achilles
60,"εἴ",long,3,3,hemi2,Achilles
60,"κεν",long,4,4,hemi2,Achilles
60,"θά",short,5,4,hemi2,Achilles
60,"να",short,5,4,hemi2,Achilles
60,"τόν",long,5,5,hemi2,Achilles
60,"γε",short,6,5,hemi2,Achilles
60,"φύ",short,7,5,hemi2,Achilles
60,"γοι",long,7,6,hemi2,Achilles
60,"μεν,",long,7,6,hemi2,Achilles
61,"εἰ",long,1,1,hemi1,Achilles
61,"δὴ",short,2,1,hemi1,Achilles
61,"ὁ",short,3,1,hemi1,Achilles
61,"μοῦ",long,3,2,hemi1,Achilles
61,"πό",short,4,2,hemi1,Achilles
61,"λε",short,4,2,hemi1,Achilles
61,"μός",long,4,3,hemi1,Achilles
61,"τε",short,5,3,hemi1,Achilles
61,"δα",short,6,3,hemi2,Achilles
61,"μᾷ",long,6,4,hemi2,Achilles
61,"καὶ",long,7,4,hemi2,Achilles
61,"λοι",long,8,5,hemi2,Achilles
61,"μὸς",short,8,5,hemi2,Achilles
61,"Ἀ",short,9,5,hemi2,Achilles
61,"χαι",long,9,6,hemi2,Achilles
61,"ούς·",long,9,6,hemi2,Achilles
62,"ἀλλ’",long,1,1,hemi1,Achilles
62,"ἄ",short,2,1,hemi1,Achilles
62,"γε",short,2,1,hemi1,Achilles
62,"δή",long,3,2,hemi1,Achilles
62,"τι",short,4,2,hemi1,Achilles
62,"να",short,4,2,hemi1,Achilles
62,"μάν",long,5,3,hemi1,Achilles
62,"τιν",short,5,3,hemi1,Achilles
62,"ἐ",short,6,3,hemi2,Achilles
62,"ρεί",long,6,4,hemi2,Achilles
62,"ο",short,6,4,hemi2,Achilles
62,"μεν",short,6,4,hemi2,Achilles
62,"ἢ",long,7,5,hemi2,Achilles
62,"ἱ",short,8,5,hemi2,Achilles
62,"ε",short,8,5,hemi2,Achilles
62,"ρῆ",long,8,6,hemi2,Achilles
62,"α",long,8,6,hemi2,Achilles
63,"ἢ",long,1,1,hemi1,Achilles
63,"καὶ",short,2,1,hemi1,Achilles
63,"ὀ",short,3,1,hemi1,Achilles
63,"νει",long,3,2,hemi1,Achilles
63,"ρο",short,3,2,hemi1,Achilles
63,"πό",short,3,2,hemi1,Achilles
63,"λον,",long,3,3,hemi1,Achilles
63,"καὶ",long,4,3,hemi2,Achilles
63,"γάρ",long,5,4,hemi2,Achilles
63,"τ’ὄ",short,6,4,hemi2,Achilles
63,"ναρ",short,6,4,hemi2,Achilles
63,"ἐκ",long,7,5,hemi2,Achilles
63,"Δι",short,8,5,hemi2,Achilles
63,"ός",short,8,5,hemi2,Achilles
63,"ἐ",long,9,6,hemi2,Achilles
63,"στιν,",long,9,6,hemi2,Achilles
64,"ὅς",long,1,1,hemi1,Achilles
64,"κ’εἴ",long,2,1,hemi1,Achilles
64,"ποι",long,2,2,hemi1,Achilles
64,"ὅ",short,3,2,hemi1,Achilles
64,"τι",short,4,2,hemi1,Achilles
64,"τόσ",long,5,3,hemi1,Achilles
64,"σον",short,5,3,hemi1,Achilles
64,"ἐ",short,6,3,hemi2,Achilles
64,"χώ",long,6,4,hemi2,Achilles
64,"σα",short,6,4,hemi2,Achilles
64,"το",short,6,4,hemi2,Achilles
64,"Φοῖ",long,7,5,hemi2,Achilles
64,"βος",short,7,5,hemi2,Achilles
64,"Ἀ",short,8,5,hemi2,Achilles
64,"πόλ",long,8,6,hemi2,Achilles
64,"λων,",long,8,6,hemi2,Achilles
65,"εἴτ’",long,1,1,hemi1,Achilles
65,"ἄρ’",short,2,1,hemi1,Achilles
65,"ὅ",short,3,1,hemi1,Achilles
65,"γ’εὐ",long,4,2,hemi1,Achilles
65,"χω",long,4,2,hemi1,Achilles
65,"λῆς",long,4,3,hemi1,Achilles
65,"ἐ",short,5,3,hemi2,Achilles
65,"πι",short,5,3,hemi2,Achilles
65,"μέμ",long,5,4,hemi2,Achilles
65,"φε",short,5,4,hemi2,Achilles
65,"ται",short,5,4,hemi2,Achilles
65,"ἠδ’",long,6,5,hemi2,Achilles
65,"ἑ",short,7,5,hemi2,Achilles
65,"κα",short,7,5,hemi2,Achilles
65,"τόμ",long,7,6,hemi2,Achilles
65,"βης,",long,7,6,hemi2,Achilles
66,"αἴ",long,1,1,hemi1,Achilles
66,"κέν",long,2,1,hemi1,Achilles
66,"πως",long,3,2,hemi1,Achilles
66,"ἀρ",long,4,2,hemi1,Achilles
66,"νῶν",long,4,3,hemi1,Achilles
66,"κνί",long,5,3,hemi1,Achilles
66,"σης",long,5,4,hemi1,Achilles
66,"αἰ",long,6,4,hemi2,Achilles
66,"γῶν",long,6,5,hemi2,Achilles
66,"τε",short,7,5,hemi2,Achilles
66,"τε",short,8,5,hemi2,Achilles
66,"λεί",long,8,6,hemi2,Achilles
66,"ων",long,8,6,hemi2,Achilles
67,"βού",long,1,1,hemi1,Achilles
67,"λε",short,1,1,hemi1,Achilles
67,"ται",short,1,1,hemi1,Achilles
67,"ἀν",long,2,2,hemi1,Achilles
67,"τι",short,2,2,hemi1,Achilles
67,"ά",short,2,2,hemi1,Achilles
67,"σας",long,2,3,hemi1,Achilles
67,"ἡ",long,3,3,hemi2,Achilles
67,"μῖν",long,3,4,hemi2,Achilles
67,"ἀ",short,4,4,hemi2,Achilles
67,"πὸ",short,4,4,hemi2,Achilles
67,"λοι",long,5,5,hemi2,Achilles
67,"γὸν",short,5,5,hemi2,Achilles
67,"ἀ",short,6,5,hemi2,Achilles
67,"μῦ",long,6,6,hemi2,Achilles
67,"ναι.",long,6,6,hemi2,Achilles
68,"ἤ",long,1,1,hemi1,
68,"τοι",short,1,1,hemi1,
68,"ὅ",short,2,1,hemi1,
68,"γ’ὣς",long,3,2,hemi1,
68,"εἰ",long,4,2,hemi1,
68,"πὼν",long,4,3,hemi1,
68,"κατ’",short,5,3,hemi2,
68,"ἄρ’",short,6,3,hemi2,
68,"ἕ",long,7,4,hemi2,
68,"ζε",short,7,4,hemi2,
68,"το·",short,7,4,hemi2,
68,"τοῖ",long,8,5,hemi2,
68,"σι",short,8,5,hemi2,
68,"δ’ἀ",short,9,5,hemi2,
68,"νέ",long,9,6,hemi2,
68,"στη",long,9,6,hemi2,
69,"Κάλ",long,1,1,hemi1,
69,"χας",long,1,1,hemi1,
69,"Θε",long,2,2,hemi1,
69,"στο",short,2,2,hemi1,
69,"ρί",short,2,2,hemi1,
69,"δης",long,2,3,hemi1,
69,"οἰ",long,3,3,hemi2,
69,"ω",long,3,4,hemi2,
69,"νο",short,3,4,hemi2,
69,"πό",short,3,4,hemi2,
69,"λων",long,3,5,hemi2,
69,"ὄχ’",short,4,5,hemi2,
69,"ἄ",short,5,5,hemi2,
69,"ρι",long,5,6,hemi2,
69,"στος,",long,5,6,hemi2,
70,"ὃς",long,1,1,hemi1,
70,"ᾔ",long,2,1,hemi1,
70,"δη",long,2,2,hemi1,
70,"τά",short,3,2,hemi1,
70,"τ’ἐ",short,4,2,hemi1,
70,"όν",long,4,3,hemi1,
70,"τα",short,4,3,hemi1,
70,"τά",short,5,3,hemi2,
70,"τ’ἐσ",long,6,4,hemi2,
70,"σό",short,6,4,hemi2,
70,"με",short,6,4,hemi2,
70,"να",long,6,5,hemi2,
70,"πρό",short,7,5,hemi2,
70,"τ’ἐ",short,8,5,hemi2,
70,"όν",long,8,6,hemi2,
70,"τα,",long,8,6,hemi2,
71,"καὶ",long,1,1,hemi1,
71,"νή",long,2,1,hemi1,
71,"εσσ’",long,2,2,hemi1,
71,"ἡ",long,3,2,hemi1,
71,"γή",long,3,3,hemi1,
71,"σατ’",short,3,3,hemi1,
71,"Ἀ",short,4,3,hemi2,
71,"χαι",long,4,4,hemi2,
71,"ῶν",long,4,4,hemi2,
71,"Ἴ",long,5,5,hemi2,
71,"λι",short,5,5,hemi2,
71,"ον",short,5,5,hemi2,
71,"εἴ",long,6,6,hemi2,
71,"σω",long,6,6,hemi2,
72,"ἣν",long,1,1,hemi1,
72,"δι",short,2,1,hemi1,
72,"ὰ",short,2,1,hemi1,
72,"μαν",long,3,2,hemi1,
72,"το",short,3,2,hemi1,
72,"σύ",short,3,2,hemi1,
72,"νην,",long,3,3,hemi1,
72,"τήν",long,4,3,hemi2,
72,"οἱ",long,5,4,hemi2,
72,"πό",short,6,4,hemi2,
72,"ρε",short,6,4,hemi2,
72,"Φοῖ",long,7,5,hemi2,
72,"βος",short,7,5,hemi2,
72,"Ἀ",short,8,5,hemi2,
72,"πόλ",long,8,6,hemi2,
72,"λων·",long,8,6,hemi2,
73,"ὅ",long,1,1,hemi1,
73,"σφιν",short,2,1,hemi1,
73,"ἐ",short,3,1,hemi1,
73,"ὺ",long,3,2,hemi1,
73,"φρο",short,4,2,hemi1,
73,"νέ",short,4,2,hemi1,
73,"ων",long,4,3,hemi1,
73,"ἀ",short,5,3,hemi2,
73,"γο",short,5,3,hemi2,
73,"ρή",long,5,4,hemi2,
73,"σα",short,5,4,hemi2,
73,"το",short,5,4,hemi2,
73,"καὶ",long,6,5,hemi2,
73,"με",short,7,5,hemi2,
73,"τέ",short,7,5,hemi2,
73,"ει",long,7,6,hemi2,
73,"πεν·",long,7,6,hemi2,
74,"ὦ",long,1,1,hemi1,Kalchas
74,"Ἀ",short,2,1,hemi1,Kalchas
74,"χι",short,2,1,hemi1,Kalchas
74,"λεῦ",long,2,2,hemi1,Kalchas
74,"κέ",short,3,2,hemi1,Kalchas
74,"λε",short,3,2,hemi1,Kalchas
74,"αί",long,3,3,hemi1,Kalchas
74,"με",short,4,3,hemi1,Kalchas
74,"Δι",short,5,3,hemi2,Kalchas
74,"ῒ",long,5,4,hemi2,Kalchas
74,"φί",short,6,4,hemi2,Kalchas
74,"λε",short,6,4,hemi2,Kalchas
74,"μυ",long,7,5,hemi2,Kalchas
74,"θή",long,7,5,hemi2,Kalchas
74,"σασ",long,7,6,hemi2,Kalchas
74,"θαι",long,7,6,hemi2,Kalchas
75,"μῆ",long,1,1,hemi1,Kalchas
75,"νιν",short,1,1,hemi1,Kalchas
75,"Ἀ",short,2,1,hemi1,Kalchas
75,"πόλ",long,2,2,hemi1,Kalchas
75,"λω",long,2,2,hemi1,Kalchas
75,"νος",long,2,3,hemi1,Kalchas
75,"ἑ",short,3,3,hemi2,Kalchas
75,"κα",short,3,3,hemi2,Kalchas
75,"τη",long,3,4,hemi2,Kalchas
75,"βε",short,3,4,hemi2,Kalchas
75,"λέ",short,3,4,hemi2,Kalchas
75,"τα",long,3,5,hemi2,Kalchas
75,"ο",short,3,5,hemi2,Kalchas
75,"ἄ",short,4,5,hemi2,Kalchas
75,"να",long,4,6,hemi2,Kalchas
75,"κτος·",long,4,6,hemi2,Kalchas
76,"τοὶ",long,1,1,hemi1,Kalchas
76,"γὰρ",short,2,1,hemi1,Kalchas
76,"ἐ",short,3,1,hemi1,Kalchas
76,"γὼν",long,3,2,hemi1,Kalchas
76,"ἐ",short,4,2,hemi1,Kalchas
76,"ρέ",short,4,2,hemi1,Kalchas
76,"ω·",long,4,3,hemi1,Kalchas
76,"σὺ",short,5,3,hemi2,Kalchas
76,"δὲ",short,6,3,hemi2,Kalchas
76,"σύν",long,7,4,hemi2,Kalchas
76,"θε",short,7,4,hemi2,Kalchas
76,"ο",short,7,4,hemi2,Kalchas
76,"καί",long,8,5,hemi2,Kalchas
76,"μοι",short,9,5,hemi2,Kalchas
76,"ὄ",short,10,5,hemi2,Kalchas
76,"μοσ",long,10,6,hemi2,Kalchas
76,"σον",long,10,6,hemi2,Kalchas
77,"ἦ",long,1,1,hemi1,Kalchas
77,"μέν",long,2,1,hemi1,Kalchas
77,"μοι",long,3,2,hemi1,Kalchas
77,"πρόφ",long,4,2,hemi1,Kalchas
77,"ρων",long,4,3,hemi1,Kalchas
77,"ἔ",short,5,3,hemi2,Kalchas
77,"πε",short,5,3,hemi2,Kalchas
77,"σιν",long,5,4,hemi2,Kalchas
77,"καὶ",long,6,4,hemi2,Kalchas
77,"χερ",long,7,5,hemi2,Kalchas
77,"σὶν",short,7,5,hemi2,Kalchas
77,"ἀ",short,8,5,hemi2,Kalchas
77,"ρή",long,8,6,hemi2,Kalchas
77,"ξειν·",long,8,6,hemi2,Kalchas
78,"ἦ",long,1,1,hemi1,Kalchas
78,"γὰρ",short,2,1,hemi1,Kalchas
78,"ὀ",short,3,1,hemi1,Kalchas
78,"ΐ",long,3,2,hemi1,Kalchas
78,"ο",short,3,2,hemi1,Kalchas
78,"μαι",short,3,2,hemi1,Kalchas
78,"ἄν",long,4,3,hemi1,Kalchas
78,"δρα",short,4,3,hemi1,Kalchas
78,"χο",short,5,3,hemi2,Kalchas
78,"λω",long,5,4,hemi2,Kalchas
78,"σέ",short,5,4,hemi2,Kalchas
78,"μεν,",short,5,4,hemi2,Kalchas
78,"ὃς",long,6,5,hemi2,Kalchas
78,"μέ",short,7,5,hemi2,Kalchas
78,"γα",short,7,5,hemi2,Kalchas
78,"πάν",long,8,6,hemi2,Kalchas
78,"των",long,8,6,hemi2,Kalchas
79,"Ἀρ",long,1,1,hemi1,Kalchas
79,"γεί",long,1,1,hemi1,Kalchas
79,"ων",long,1,2,hemi1,Kalchas
79,"κρα",short,2,2,hemi1,Kalchas
79,"τέ",short,2,2,hemi1,Kalchas
79,"ει",long,2,3,hemi1,Kalchas
79,"καί",long,3,3,hemi2,Kalchas
79,"οἱ",long,4,4,hemi2,Kalchas
79,"πεί",long,5,4,hemi2,Kalchas
79,"θον",long,5,5,hemi2,Kalchas
79,"ται",short,5,5,hemi2,Kalchas
79,"Ἀ",short,6,5,hemi2,Kalchas
79,"χαι",long,6,6,hemi2,Kalchas
79,"οί·",long,6,6,hemi2,Kalchas
80,"κρείσ",long,1,1,hemi1,Kalchas
80,"σων",long,1,1,hemi1,Kalchas
80,"γὰρ",long,2,2,hemi1,Kalchas
80,"βα",short,3,2,hemi1,Kalchas
80,"σι",short,3,2,hemi1,Kalchas
80,"λεὺς",long,3,3,hemi1,Kalchas
80,"ὅ",short,4,3,hemi2,Kalchas
80,"τε",short,4,3,hemi2,Kalchas
80,"χώ",long,5,4,hemi2,Kalchas
80,"σε",short,5,4,hemi2,Kalchas
80,"ται",short,5,4,hemi2,Kalchas
80,"ἀν",long,6,5,hemi2,Kalchas
80,"δρὶ",short,6,5,hemi2,Kalchas
80,"χέ",short,7,5,hemi2,Kalchas
80,"ρη",long,7,6,hemi2,Kalchas
80,"ϊ·",long,7,6,hemi2,Kalchas
81,"εἴ",long,1,1,hemi1,Kalchas
81,"περ",long,2,1,hemi1,Kalchas
81,"γάρ",long,3,2,hemi1,Kalchas
81,"τε",short,4,2,hemi1,Kalchas
81,"χό",short,5,2,hemi1,Kalchas
81,"λον",long,5,3,hemi1,Kalchas
81,"γε",short,6,3,hemi1,Kalchas
81,"καὶ",short,7,3,hemi2,Kalchas
81,"αὐ",long,8,4,hemi2,Kalchas
81,"τῆ",long,8,4,hemi2,Kalchas
81,"μαρ",long,8,5,hemi2,Kalchas
81,"κα",short,9,5,hemi2,Kalchas
81,"τα",short,9,5,hemi2,Kalchas
81,"πέ",long,9,6,hemi2,Kalchas
81,"ψῃ,",long,9,6,hemi2,Kalchas
82,"ἀλ",long,1,1,hemi1,Kalchas
82,"λά",short,1,1,hemi1,Kalchas
82,"τε",short,2,1,hemi1,Kalchas
82,"καὶ",long,3,2,hemi1,Kalchas
82,"με",short,4,2,hemi1,Kalchas
82,"τό",short,4,2,hemi1,Kalchas
82,"πισ",long,4,3,hemi1,Kalchas
82,"θεν",short,4,3,hemi1,Kalchas
82,"ἔ",short,5,3,hemi2,Kalchas
82,"χει",long,5,4,hemi2,Kalchas
82,"κό",short,6,4,hemi2,Kalchas
82,"τον,",short,6,4,hemi2,Kalchas
82,"ὄφ",long,7,5,hemi2,Kalchas
82,"ρα",short,7,5,hemi2,Kalchas
82,"τε",short,8,5,hemi2,Kalchas
82,"λέσ",long,8,6,hemi2,Kalchas
82,"σῃ,",long,8,6,hemi2,Kalchas
83,"ἐν",long,1,1,hemi1,Kalchas
83,"στή",long,2,1,hemi1,Kalchas
83,"θεσ",long,2,2,hemi1,Kalchas
83,"σιν",short,2,2,hemi1,Kalchas
83,"ἑ",short,3,2,hemi1,Kalchas
83,"οῖ",long,3,3,hemi1,Kalchas
83,"σι·",short,3,3,hemi1,Kalchas
83,"σὺ",short,4,3,hemi2,Kalchas
83,"δὲ",long,5,4,hemi2,Kalchas
83,"φρά",short,6,4,hemi2,Kalchas
83,"σαι",short,6,4,hemi2,Kalchas
83,"εἴ",long,7,5,hemi2,Kalchas
83,"με",short,8,5,hemi2,Kalchas
83,"σα",short,9,5,hemi2,Kalchas
83,"ώ",long,9,6,hemi2,Kalchas
83,"σεις.",long,9,6,hemi2,Kalchas
84,"τὸν",long,1,1,hemi1,
84,"δ’ἀ",short,2,1,hemi1,
84,"πα",short,2,1,hemi1,
84,"μει",long,2,2,hemi1,
84,"βό",short,2,2,hemi1,
84,"με",short,2,2,hemi1,
84,"νος",long,2,3,hemi1,
84,"προ",short,3,3,hemi1,
84,"σέ",short,3,3,hemi1,
84,"φη",long,3,4,hemi1,
84,"πό",short,4,4,hemi2,
84,"δας",short,4,4,hemi2,
84,"ὠ",long,5,5,hemi2,
84,"κὺς",short,5,5,hemi2,
